run_id,market,lookback_label,lookback_days,skip_label,skip_days,quantile,evaluation_start,evaluation_end,runtime_seconds,rebal_freq,gross_exposure,transaction_cost_bps,portfolio_accounting,annualization_days,start_date,end_date,n_days,total_return,annualized_return,annualized_vol,sharpe,max_drawdown,calmar,daily_hit_rate,n_rebalances,total_turnover,annualized_turnover,avg_rebalance_turnover,avg_n_eligible,avg_n_long,avg_n_short,min_n_long,min_n_short,min_daily_gross_exposure,max_daily_gross_exposure,max_abs_daily_net_exposure,days_with_stale_held_prices,avg_stale_held_gross_exposure,max_stale_held_gross_exposure,n_stale_recovery_events,max_abs_stale_recovery_return,max_abs_stale_recovery_contribution,n_zero_target_rebalances,zero_target_effective_dates,has_zero_target_rebalance
us_lb12M_sk0M_q20,us,12M,252,0M,0,0.2,1992-01-02,2024-12-31,57.42751383299765,ME,1.0,0.0,fixed_notional_sleeves,252,1992-01-02,2024-12-31,8311,1.1377248036270005,0.0233037237997528,0.0997346914806282,0.2810607812137179,-0.4505348090284651,0.0517245800607618,0.5398868968836482,396,108.10478880902431,3.277873514604034,0.2729918909318796,2176.777777777778,434.95454545454544,434.95454545454544,230,230,0.9999999999999996,1.0000000000000004,3.3306690738754696e-16,7940,0.006449426727718,0.0591613849511292,6574,3.444445,0.0031968980625009,0,,False
us_lb12M_sk0M_q30,us,12M,252,0M,0,0.3,1992-01-02,2024-12-31,76.8629926249996,ME,1.0,0.0,fixed_notional_sleeves,252,1992-01-02,2024-12-31,8311,0.8954883223748225,0.0195789354679034,0.0838919036334657,0.2732370032347234,-0.3924965849667717,0.0498830721535092,0.5415714113825051,396,94.67216896203492,2.8705795425860674,0.2390711337425124,2176.777777777778,652.5909090909091,652.5909090909091,345,345,0.9999999999999996,1.0000000000000004,2.775557561562891e-16,8181,0.0057771708362412,0.041969609354711,10159,3.444445,0.0021298064428739,0,,False
us_lb12M_sk1M_q10,us,12M,252,1M,21,0.1,1992-01-02,2024-12-31,34.37770508300309,ME,1.0,0.0,fixed_notional_sleeves,252,1992-01-02,2024-12-31,8311,1.1561256822125046,0.0235696937317542,0.1192039741367418,0.2553060780100749,-0.5485770159521695,0.0429651499176357,0.5296594874263025,396,125.98920815144994,3.820151660951195,0.318154566039015,2161.308080808081,215.6590909090909,215.6590909090909,112,112,0.9999999999999996,1.0000000000000004,3.3306690738754696e-16,6940,0.0066543061770204,0.0607615225954675,2645,3.444445,0.0063718340753848,0,,False
us_lb12M_sk1M_q20,us,12M,252,1M,21,0.2,1992-01-02,2024-12-31,57.031743457999255,ME,1.0,0.0,fixed_notional_sleeves,252,1992-01-02,2024-12-31,8311,0.797928783166832,0.0179466629835547,0.0962004016403049,0.2331815658849474,-0.4618733740876696,0.0388562406720336,0.5337504512092408,396,109.11853852407616,3.308611684281939,0.2755518649597883,2161.308080808081,431.8434343434343,431.8434343434343,224,224,0.9999999999999996,1.0000000000000004,2.775557561562891e-16,7903,0.0058318229441188,0.0461395235363279,5459,3.444445,0.0031751145621135,0,,False
us_lb12M_sk1M_q30,us,12M,252,1M,21,0.3,1992-01-02,2024-12-31,76.50386000000435,ME,1.0,0.0,fixed_notional_sleeves,252,1992-01-02,2024-12-31,8311,0.5594022079431757,0.0135629672602854,0.0805245367049708,0.2076941698414531,-0.4045647876232073,0.0335248337848854,0.5347130309228733,396,95.5876159553442,2.898337049783027,0.2413828685741014,2161.308080808081,647.939393939394,647.939393939394,336,336,0.9999999999999996,1.0000000000000004,2.775557561562891e-16,8143,0.0052552327885239,0.0377718749147649,8291,3.444445,0.0021170761629142,0,,False
us_lb12M_sk3M_q10,us,12M,252,3M,63,0.1,1992-01-02,2024-12-31,33.96026437499677,ME,1.0,0.0,fixed_notional_sleeves,252,1992-01-02,2024-12-31,8311,0.2181319918431803,0.0060008802505102,0.1063061259746699,0.1096129178539241,-0.5789181359542559,0.0103656801848481,0.5260498135001804,396,126.38425872754225,3.832130092568962,0.3191521685038944,2138.0530303030305,213.35858585858583,213.35858585858583,112,112,0.9999999999999996,1.0000000000000004,3.8857805861880484e-16,6939,0.0064383895019683,0.0633867457502328,2687,3.444445,0.0063954449745208,0,,False
us_lb12M_sk3M_q20,us,12M,252,3M,63,0.2,1992-01-02,2024-12-31,55.86570741600008,ME,1.0,0.0,fixed_notional_sleeves,252,1992-01-02,2024-12-31,8311,0.1419817396820413,0.0040337195281587,0.085745226849274,0.0899446215764357,-0.5078951093304216,0.0079420326245641,0.5261701359643846,396,109.07160660865011,3.3071886494260414,0.2754333500218437,2138.0530303030305,427.199494949495,427.199494949495,224,224,0.9999999999999996,1.0000000000000004,3.3306690738754696e-16,7862,0.0055371177798051,0.0461245233215646,5419,3.444445,0.0031873452667429,0,,False
us_lb12M_sk3M_q30,us,12M,252,3M,63,0.3,1992-01-02,2024-12-31,77.05832195899711,ME,1.0,0.0,fixed_notional_sleeves,252,1992-01-02,2024-12-31,8311,0.1185789965210517,0.0034035530018725,0.0719184842776847,0.0832969054058223,-0.4608027167115632,0.0073861391837301,0.5249669113223439,396,95.63545229893438,2.8997875080413267,0.2415036674215514,2138.0530303030305,640.9671717171717,640.9671717171717,336,336,0.9999999999999996,1.0000000000000004,3.3306690738754696e-16,8121,0.0051676246390358,0.037233495128615,8203,3.444445,0.0021270262504542,0,,False
us_lb24M_sk0M_q10,us,24M,504,0M,0,0.1,1992-01-02,2024-12-31,32.89662649999809,ME,1.0,0.0,fixed_notional_sleeves,252,1992-01-02,2024-12-31,8311,-0.5854197299724384,-0.0263442981524189,0.1130540540842172,-0.1793331188898126,-0.803395633038934,-0.0327911891340118,0.5241246540729154,396,100.44247906674522,3.0455426212032,0.2536426239059222,2051.419191919192,204.6969696969697,204.6969696969697,109,109,0.9999999999999996,1.0000000000000004,3.3306690738754696e-16,7067,0.007177933038632,0.0830429680797363,3329,3.444445,0.0066298074312754,0,,False
us_lb24M_sk0M_q20,us,24M,504,0M,0,0.2,1992-01-02,2024-12-31,54.408143291999295,ME,1.0,0.0,fixed_notional_sleeves,252,1992-01-02,2024-12-31,8311,-0.5066610504696157,-0.0211958957529007,0.0896661271105767,-0.1939227448661495,-0.7128483271350458,-0.029734089210937,0.5237636866803033,396,86.0423155051642,2.6089115037060977,0.2172785745079904,2051.419191919192,409.8939393939394,409.8939393939394,218,218,0.9999999999999996,1.0000000000000004,3.3306690738754696e-16,7882,0.0060837161156188,0.0495600239082077,6229,3.444445,0.0032874814292024,0,,False
us_lb24M_sk0M_q30,us,24M,504,0M,0,0.3,1992-01-02,2024-12-31,75.00332154100033,ME,1.0,0.0,fixed_notional_sleeves,252,1992-01-02,2024-12-31,8311,-0.4392020825634057,-0.0173847657410797,0.07443108200463,-0.1982890150062798,-0.6290444463494764,-0.0276367843988901,0.5229214294308747,396,75.9105438327976,2.3017034106443264,0.1916932925070646,2051.419191919192,614.9772727272727,614.9772727272727,328,328,0.9999999999999996,1.0000000000000004,3.3306690738754696e-16,8134,0.0056028935362834,0.0401310817179865,9135,3.444445,0.0021825015780481,0,,False
us_lb24M_sk1M_q10,us,24M,504,1M,21,0.1,1992-01-02,2024-12-31,32.932889625000826,ME,1.0,0.0,fixed_notional_sleeves,252,1992-01-02,2024-12-31,8311,-0.4883601560238719,-0.0201142717546727,0.1101842944444377,-0.129092874367309,-0.7448048357308448,-0.0270060971542101,0.5220791721814463,396,101.45338643808948,3.0761946074357533,0.2561954202982057,2037.5151515151515,203.31313131313132,203.31313131313132,108,108,0.9999999999999996,1.0000000000000004,3.3306690738754696e-16,6787,0.0063773075014192,0.0771286168830289,2700,3.444445,0.0066533915689875,0,,False
us_lb24M_sk1M_q20,us,24M,504,1M,21,0.2,1992-01-02,2024-12-31,54.668632249995426,ME,1.0,0.0,fixed_notional_sleeves,252,1992-01-02,2024-12-31,8311,-0.4448810686985932,-0.017687970809232,0.0875259087886955,-0.1599988031442275,-0.6605001131385897,-0.0267796635570305,0.5244856214655276,396,86.7558933146329,2.6305480826961247,0.2190805386733154,2037.5151515151515,407.1060606060606,407.1060606060606,216,216,0.9999999999999996,1.0000000000000004,3.3306690738754696e-16,7838,0.005518019040532,0.0547305095071087,5010,3.444445,0.003301155332297,0,,False
us_lb24M_sk1M_q30,us,24M,504,1M,21,0.3,1992-01-02,2024-12-31,73.14530591700168,ME,1.0,0.0,fixed_notional_sleeves,252,1992-01-02,2024-12-31,8311,-0.3785776871976904,-0.0143216250882911,0.0730289176716596,-0.1609149826107379,-0.5801458900662171,-0.0246862476034373,0.5207556250752016,396,76.49179400794073,2.3193276488991774,0.1931610959796482,2037.5151515151515,610.8080808080808,610.8080808080808,324,324,0.9999999999999996,1.0000000000000004,3.3306690738754696e-16,8100,0.005091054809557,0.039069544817531,7491,3.444445,0.0021960719421657,0,,False
